order_item_id,order_id,product_id,quantity,price_per_unit
3449,13765,248,1,400
3450,17760,401,7,899
3451,23624,806,1,599
3452,10322,137,3,1599
3453,8700,762,1,7600
3454,4521,784,1,999
3455,11039,310,1,850
3456,3117,487,7,699
3457,10553,682,3,48100
3458,15750,427,3,599
3459,1603,721,2,52990
3460,5422,290,1,299
3461,13990,12,1,399
3462,11575,208,3,349
3463,18938,202,1,1599
3464,21751,471,1,998
3465,22648,424,1,3855
3466,11851,364,4,1349
3467,14195,216,1,949
3468,17281,56,1,699
3469,582,754,1,1499
3470,13051,384,2,7999
3471,5834,440,1,525
3472,12810,610,1,699
3473,22216,266,2,599
3474,14960,386,1,499
3475,23202,296,3,440
3476,5944,695,3,75990
3477,13472,84,1,335
3478,1236,10,3,259
3479,17564,809,2,5990
3480,19690,803,2,795
3481,17341,48,1,898
3482,6760,50,1,999
3483,9126,300,1,1650
3484,8507,398,5,800
3485,10721,277,1,699
3486,6883,333,3,355
3487,11986,379,1,129
3488,11640,8,3,744
3489,15106,336,1,95
3490,1731,455,1,230
3491,10070,699,2,50990
3492,22387,381,1,139
3493,11602,378,1,171
3494,1466,341,1,2660
3495,16701,548,1,1700
3496,1652,36,9,775
3497,11560,655,9,50990
3498,5388,309,3,99
3499,9716,452,6,800
3500,18993,531,1,399
3501,5366,433,1,810
3502,10479,438,1,1499
3503,19447,644,1,57990
3504,9881,337,2,599
3505,15276,332,1,726
3506,17286,794,2,20800
3507,10930,541,5,649
3508,20286,111,1,3599
3509,22978,693,4,49089
3510,21778,287,1,199
3511,17472,5,4,275
3512,5482,594,2,140
3513,5797,566,2,499
3514,13389,167,3,1899
3515,10638,523,1,549
3516,13500,624,3,899
3517,10206,41,3,449
3518,16828,298,3,369
3519,1896,620,5,999
3520,1535,641,3,78490
3521,1662,202,2,1599
3522,17057,189,1,1999
3523,18500,538,3,755
3524,3659,55,1,599
3525,11079,367,1,90
3526,23188,168,2,599
3527,270,493,1,399
3528,8157,282,5,2250
3529,21460,21,3,230
3530,2728,105,1,510
3531,10014,580,1,1997
3532,16800,764,1,999
3533,23221,678,5,57990
3534,14484,119,2,599
3535,7863,279,9,8000
3536,10650,146,2,799
3537,19404,736,9,1999
3538,23718,635,1,67990
3539,19317,507,1,575
3540,9399,270,5,310
3541,13921,668,1,53990
3542,4078,727,3,299
3543,17275,43,1,799
3544,17812,748,3,999
3545,10086,226,1,460
3546,9144,424,1,3855
3547,5056,698,2,93990
3548,10144,92,1,1395
3549,14403,39,3,299
3550,10344,238,2,480
3551,16516,753,1,999
3552,12368,235,1,1180
3553,10413,71,2,179
3554,17532,455,3,230
3555,17036,783,3,1999
3556,13182,768,1,599
3557,18828,432,10,699
3558,2024,781,2,899
3559,5710,566,1,499
3560,19086,489,8,8000
3561,16548,127,1,850
3562,16107,487,1,699
3563,5671,544,7,1020
3564,8104,574,1,615
3565,2756,195,3,400
3566,22226,748,4,999
3567,22956,707,5,83990
3568,1470,294,1,450
3569,13658,723,1,61400
3570,4810,231,2,320
3571,6852,276,1,359
3572,951,2,2,1699
3573,21415,633,4,70990
3574,8797,408,4,5500
3575,3880,683,1,64200
3576,3106,742,1,7999
3577,408,692,1,47100
3578,7236,521,3,604
3579,10956,132,3,1699
3580,17033,148,1,599
3581,489,726,1,18999
3582,20907,305,1,999
3583,15378,142,1,1499
3584,4860,207,1,999
3585,21470,179,3,1680
3586,10290,767,3,599
3587,6687,405,3,1999
3588,2488,665,1,39000
3589,15500,653,2,72990
3590,14507,91,1,1299
3591,23573,674,3,51500
3592,5967,272,1,3999
3593,152,703,1,49000
3594,12226,593,3,699
3595,16976,720,8,48200
3596,16081,607,1,999
3597,2174,784,2,999
3598,10151,89,7,1800
3599,7496,132,2,1699
3600,7882,371,1,999
3601,14409,196,2,1899
3602,13597,48,2,898
3603,22579,89,2,1800
3604,5191,207,1,999
3605,1513,736,6,1999
3606,1245,328,1,590
3607,17855,133,1,605
3608,2101,599,1,299
3609,7182,534,1,333
3610,9434,687,8,85990
3611,19214,324,8,399
3612,12933,11,1,200
3613,21953,447,2,480
3614,2098,609,8,999
3615,19562,477,4,599
3616,11208,400,1,5295
3617,17708,149,2,2899
3618,9458,617,3,799
3619,15733,285,5,699
3620,544,623,1,769
3621,20213,647,1,58400
3622,3809,421,2,499
3623,8167,84,4,335
3624,19025,694,1,42190
3625,15892,553,2,2999
3626,1641,53,1,349
3627,22772,697,1,77990
3628,23511,480,2,310
3629,10665,711,5,30000
3630,14761,515,3,999
3631,14649,346,1,4999
3632,16015,579,1,515
3633,8788,432,2,699
3634,22107,102,3,1999
3635,6468,533,2,199
3636,8898,525,1,418
3637,22719,355,3,300
3638,17361,462,3,399
3639,7568,606,2,590
3640,16045,11,4,200
3641,22661,239,1,999
3642,19104,529,1,795
3643,22455,113,2,399
3644,23804,607,1,999
3645,930,462,6,399
3646,685,412,2,400
3647,9818,768,3,599
3648,23961,401,1,899
3649,7197,696,1,69990
3650,2769,331,3,300
3651,17149,737,1,999
3652,11157,390,3,2499
3653,6248,715,1,87900
3654,17869,809,1,5990
3655,7771,370,6,599
3656,4701,613,3,499
3657,18636,62,2,2000
3658,15501,123,1,1299
3659,10600,302,1,3900
3660,10311,173,1,449
3661,4938,687,2,85990
3662,10786,802,1,2000
3663,1214,780,1,1499
3664,17162,307,1,2567
3665,17990,580,4,1997
3666,9098,165,3,999
3667,23905,141,3,699
3668,3758,514,2,1668
3669,6176,140,1,32000
3670,19655,522,5,399
3671,15782,774,3,2999
3672,8412,639,3,67200
3673,1443,305,2,999
3674,8022,436,1,460
3675,10502,290,4,299
3676,7889,573,1,16995
3677,14533,179,3,1680
3678,842,616,1,2999
3679,6864,61,1,2475
3680,13789,550,2,460
3681,22674,782,1,999
3682,18716,770,1,999
3683,22887,74,1,1299
3684,5911,49,2,198
3685,1829,571,7,999
3686,10375,569,1,300
3687,7947,491,1,499
3688,16274,351,1,6000
3689,12989,239,1,999
3690,17723,69,2,4995
3691,17747,211,1,1299
3692,11534,663,3,57990
3693,16623,747,2,3499
3694,17227,375,2,332
3695,19635,24,1,380
3696,10713,667,1,55400
3697,16174,90,1,1440
3698,23704,460,2,110
3699,7459,275,5,2999
3700,17806,596,2,1299
3701,758,472,3,399
3702,9342,805,5,999
3703,1240,312,1,480
3704,7228,314,1,1999
3705,10124,314,4,1999
3706,8363,237,3,480
3707,5093,698,1,93990
3708,18942,547,10,499
3709,4234,58,1,798
3710,20034,519,3,99
3711,2540,741,1,2999
3712,3924,479,1,700
3713,4809,179,1,1680
3714,6410,685,1,64000
3715,19825,150,1,1999
3716,12179,600,3,599
3717,2114,348,1,649
3718,2662,702,1,56990
3719,6631,617,3,799
3720,16614,539,2,999
3721,13497,714,3,77150
3722,3226,333,2,355
3723,10902,4,5,199
3724,2578,451,1,249
3725,9520,769,1,799
3726,1026,63,1,798
3727,3319,219,3,349
3728,19568,604,2,4999
3729,10406,612,1,889
3730,17543,510,5,1650
3731,21125,167,2,1899
3732,14285,216,3,949
3733,19371,113,3,399
3734,17383,50,3,999
3735,7106,394,2,799
3736,11935,671,1,47790
3737,2672,261,1,998
3738,14831,778,2,499
3739,4137,384,2,7999
3740,5634,772,1,1499
3741,20301,417,2,399
3742,23922,224,5,750
3743,3060,791,5,16999
3744,18666,568,1,1699
3745,6343,477,1,599
3746,10587,706,1,73000
3747,23645,666,1,33000
3748,3601,86,1,699
3749,15452,782,1,999
3750,16887,16,1,240
3751,20454,19,2,399
3752,23671,399,1,2000
3753,13288,767,1,599
3754,10015,104,1,249
3755,16807,562,1,130
3756,20539,624,1,899
3757,808,286,2,599
3758,8113,688,2,73990
3759,7871,778,1,499
3760,2926,74,2,1299
3761,4477,667,1,55400
3762,4400,105,5,510
3763,1987,468,4,599
3764,4996,507,2,575
3765,6859,163,1,4995
3766,16206,308,1,1999
3767,13645,695,1,75990
3768,13744,373,5,219
3769,22817,444,3,1060
3770,6581,228,3,1499
3771,23833,345,3,499
3772,19779,74,1,1299
3773,12073,160,1,599
3774,23735,597,1,700
3775,12040,163,10,4995
3776,17048,88,3,999
3777,8497,152,2,1499
3778,9133,137,1,1599
3779,15911,314,1,1999
3780,18789,533,1,199
3781,6378,262,2,399
3782,1153,80,2,799
3783,21633,760,1,249
3784,6646,767,1,599
3785,21187,338,3,322
3786,11003,441,5,320
3787,16123,248,1,400
3788,8026,739,1,15490
3789,21624,132,1,1699
3790,5287,547,2,499
3791,15365,388,2,155
3792,3535,625,1,999
3793,16967,266,2,599
3794,10091,198,5,799
3795,7537,608,4,4950
3796,4889,309,3,99
3797,21294,559,4,999
3798,5331,481,8,1380
3799,20512,352,7,899
3800,6492,476,2,599
3801,12529,635,2,67990
3802,14308,364,1,1349
3803,4539,412,3,400
3804,17130,557,1,999
3805,20400,666,3,33000
3806,12024,758,1,2999
3807,10711,360,1,1545
3808,970,323,1,322
3809,14077,271,1,1380
3810,14067,716,3,71750
3811,14750,88,4,999
3812,13604,717,2,59990
3813,2346,406,1,998
3814,11948,686,1,71900
3815,7993,545,1,199
3816,11065,767,5,599
3817,13640,660,1,57700
3818,12140,716,1,71750
3819,2659,167,2,1899
3820,20057,403,1,6375
3821,16675,94,1,599
3822,12426,577,1,277
3823,14134,32,1,349
3824,12922,448,2,480
3825,10410,72,1,596
3826,16592,49,3,198
3827,1403,245,1,230
3828,1930,513,1,995
3829,282,56,4,699
3830,4105,92,1,1395
3831,18186,316,5,165
3832,14472,296,1,440
3833,7055,210,1,597
3834,7284,253,3,399
3835,21328,358,1,1345
3836,21630,646,1,42900
3837,8771,400,1,5295
3838,453,405,1,1999
3839,5663,355,3,300
3840,21539,715,2,87900
3841,13314,590,7,799
3842,22412,596,1,1299
3843,4223,269,7,700
3844,1807,169,3,3299
3845,3368,778,1,499
3846,10701,276,2,359
3847,4880,150,1,1999
3848,3206,540,1,335
3849,20431,224,1,750
3850,15050,195,1,400
3851,451,423,1,999
3852,13669,407,1,449
3853,11996,403,1,6375
3854,5061,80,3,799
3855,20795,224,8,750
3856,2487,387,1,13150
3857,22760,705,4,50600
3858,14790,465,1,199
3859,2580,732,7,19999
3860,2294,53,1,349
3861,18976,372,1,1323
3862,2739,379,1,129
3863,10241,496,2,599
3864,4717,365,1,2750
3865,6051,805,3,999
3866,12314,797,1,1199
3867,11990,264,8,2300
3868,19933,625,3,999
3869,1458,219,2,349
3870,7842,226,1,460
3871,3042,142,4,1499
3872,7579,548,3,1700
3873,2210,512,4,3900
3874,16577,479,1,700
3875,5449,386,1,499
3876,12843,100,1,2399
3877,21486,707,8,83990
3878,18174,321,1,1500
3879,519,317,2,316
3880,21501,72,1,596
3881,1950,516,3,399
3882,17608,159,1,2099
3883,8112,699,1,50990
3884,2109,494,9,999
3885,2447,582,3,799
3886,15831,408,1,5500
3887,7443,28,3,700
3888,18298,298,1,369
3889,10397,535,1,245
3890,2953,33,1,1290
3891,1732,759,2,695
3892,10927,286,2,599
3893,13316,803,1,795
3894,23306,29,1,550
3895,19255,341,2,2660
3896,18641,559,3,999
3897,6911,712,1,29490
3898,18088,424,1,3855
3899,13089,745,3,500
3900,7953,7,2,159
3901,6287,565,1,799
3902,12405,773,3,1152
3903,18793,605,4,799
3904,4175,394,3,799
3905,6706,475,5,1160
3906,16966,188,4,699
3907,20860,90,1,1440
3908,7597,302,1,3900
3909,1832,105,3,510
3910,12370,385,5,699
3911,18830,685,1,64000
3912,6812,395,1,999
3913,18646,375,5,332
3914,23730,268,1,900
3915,18660,198,4,799
3916,20117,153,3,499
3917,16594,802,1,2000
3918,19682,270,10,310
3919,8498,157,2,699
3920,4757,317,1,316
3921,4622,78,1,699
3922,19078,330,2,699
3923,1674,637,7,73990
3924,1326,250,1,110
3925,2278,335,1,237
3926,12593,396,4,169
3927,20407,349,4,69
3928,2966,545,1,199
3929,4074,655,1,50990
3930,23280,26,5,259
3931,19532,155,5,1200
3932,8430,165,1,999
3933,20577,680,1,54990
3934,21123,563,2,1299
3935,20425,610,1,699
3936,15066,416,3,1050
3937,2426,79,2,2299
3938,23845,71,1,179
3939,6217,320,8,1499
3940,719,528,2,99
3941,21466,236,2,1598
3942,16033,807,2,699
3943,15405,700,3,42990
3944,2959,317,1,316
3945,5642,696,2,69990
3946,5452,179,4,1680
3947,14191,164,2,347
3948,2460,9,2,515
3949,8470,129,3,2100
3950,4636,578,4,678
3951,23170,596,1,1299
3952,11201,431,1,239
3953,15758,29,2,550
3954,21399,100,2,2399
3955,23463,774,1,2999
3956,22438,511,7,1299
3957,17800,347,2,441
3958,11218,208,1,349
3959,20417,790,3,249
3960,15754,751,1,499
3961,17702,161,1,899
3962,6257,333,5,355
3963,21566,293,1,299
3964,4043,665,1,39000
3965,17663,443,5,840
3966,21639,776,2,6990
3967,3114,804,1,999
3968,4377,533,3,199
3969,21473,314,1,1999
3970,19711,194,10,995
3971,5978,699,3,50990
3972,16546,149,1,2899
3973,4626,669,2,55600
3974,18471,118,1,399
3975,7517,443,1,840
3976,16122,448,1,480
3977,20214,293,1,299
3978,325,33,2,1290
3979,2881,12,1,399
3980,15746,768,1,599
3981,13509,92,2,1395
3982,10187,135,2,105
3983,13939,678,3,57990
3984,12446,376,6,799
3985,13780,617,1,799
3986,10978,422,5,3999
3987,1711,486,4,359
3988,17832,180,1,3580
3989,16098,491,1,499
3990,20885,351,1,6000
3991,13273,225,1,760
3992,11122,545,5,199
3993,9695,475,1,1160
3994,15348,440,1,525
3995,16770,628,1,58990
3996,9131,167,5,1899
3997,11100,42,2,200
3998,6558,29,2,550
3999,3593,494,1,999
4000,191,556,1,435
4001,11829,533,4,199
4002,16482,38,1,499
4003,9729,354,1,390
4004,6107,636,1,58190
4005,8588,794,4,20800
4006,3006,695,2,75990
4007,3742,175,1,24999
4008,10230,402,1,3499
4009,13894,637,2,73990
4010,14742,426,1,175
4011,22888,274,5,3230
4012,10929,470,2,1200
4013,1099,372,1,1323
4014,7073,615,1,1299
4015,447,691,1,44500
4016,17313,415,1,5850
4017,5532,438,1,1499
4018,11660,403,3,6375
4019,1933,60,2,1498
4020,5020,708,1,78990
4021,9190,31,3,199
4022,8975,775,3,66999
4023,186,280,1,590
4024,16779,451,3,249
4025,20321,349,1,69
4026,5046,777,1,999
4027,21499,514,1,1668
4028,14874,199,2,1299
4029,40,169,3,3299
4030,23149,241,5,249
4031,8024,109,1,250
4032,16433,308,3,1999
4033,2421,13,4,165
4034,23607,240,10,450
4035,9037,702,3,56990
4036,20270,450,1,450
4037,22394,27,1,219
4038,7413,525,2,418
4039,7278,651,2,54600
4040,4999,596,1,1299
4041,14396,562,2,130
4042,7018,151,2,3786
4043,17830,208,5,349
4044,3410,166,1,223
4045,18787,387,1,13150
4046,5883,222,1,699
4047,7240,497,1,199
4048,7875,71,1,179
4049,19603,394,3,799
4050,281,549,1,399
4051,13852,747,3,3499
4052,20032,532,5,1499
4053,5324,543,2,832
4054,11524,300,1,1650
4055,10997,255,2,199
4056,3918,736,2,1999
4057,8210,411,1,999
4058,19210,734,1,1299
4059,12842,302,3,3900
4060,22059,327,1,319
4061,19517,90,1,1440
4062,6881,492,1,2250
4063,2070,548,3,1700
4064,10752,202,8,1599
4065,21159,428,4,249
4066,5123,182,1,499
4067,9014,161,1,899
4068,15360,249,1,499
4069,12155,103,1,999
4070,24002,579,1,515
4071,8732,745,1,500
4072,13623,639,2,67200
4073,20337,486,1,359
4074,20799,721,1,52990
4075,16851,222,5,699
4076,3097,226,5,460
4077,20331,343,9,352
4078,13674,696,2,69990
4079,22983,420,1,499
4080,20450,671,1,47790
4081,6311,680,2,54990
4082,14156,673,1,91690
4083,21947,571,8,999
4084,20777,384,1,7999
4085,11374,361,2,10590
4086,4736,618,2,1699
4087,15494,389,1,7950
4088,14188,709,2,56179
4089,17222,266,5,599
4090,13151,100,2,2399
4091,17946,173,1,449
4092,5690,201,1,2999
4093,20204,783,1,1999
4094,23982,250,1,110
4095,22938,809,4,5990
4096,13693,242,1,800
4097,23943,26,6,259
4098,23581,420,1,499
4099,16525,207,1,999
4100,306,747,1,3499
4101,17492,174,3,1599
4102,8764,515,1,999
4103,139,721,1,52990
4104,8629,289,1,450
4105,2373,185,9,4999
4106,7824,64,1,575
4107,16963,19,1,399
4108,6210,487,1,699
4109,1077,536,3,1999
4110,15040,314,2,1999
4111,9777,226,1,460
4112,23406,735,3,449
4113,10842,483,2,399
4114,1189,58,4,798
4115,15399,30,1,999
4116,11585,109,1,250
4117,15819,799,4,999
4118,12366,210,2,597
4119,4710,401,2,899
4120,10443,525,2,418
4121,21806,670,3,45090
4122,17256,591,1,549
4123,3735,804,1,999
4124,17854,147,1,699
4125,12562,652,2,47990
4126,17711,746,1,590
4127,16987,374,1,4999
4128,2811,677,4,56990
4129,20951,460,2,110
4130,21438,785,3,999
4131,21089,604,3,4999
4132,17768,144,4,899
4133,5497,422,4,3999
4134,10641,273,3,399
4135,19901,477,3,599
4136,23338,14,1,259
4137,23490,398,1,800
4138,5274,700,1,42990
4139,10689,661,3,70600
4140,11925,483,1,399
4141,21623,144,3,899
4142,18802,39,4,299
4143,13130,687,1,85990
4144,17567,86,5,699
4145,4265,583,2,1299
4146,3401,272,3,3999
4147,19211,551,6,699
4148,2126,554,2,3999
4149,12470,753,1,999
4150,7127,75,1,499
4151,12515,383,2,999
4152,5139,109,3,250
4153,21430,75,1,499
4154,1892,78,1,699
4155,13869,349,1,69
4156,16292,197,5,2499
4157,11881,171,1,2829
4158,9288,570,1,135
4159,22935,762,1,7600
4160,4109,790,1,249
4161,21246,754,10,1499
4162,6348,326,1,819
4163,13849,287,3,199
4164,15893,552,1,599
4165,15199,451,1,249
4166,7575,750,1,7818
4167,5204,479,1,700
4168,21027,182,1,499
4169,8554,517,3,2567
4170,22500,293,1,299
4171,11360,97,1,1500
4172,22397,43,1,799
4173,22818,746,1,590
4174,2631,466,1,525
4175,18382,471,5,998
4176,4540,654,1,49990
4177,396,537,2,1550
4178,11503,763,6,64990
4179,2720,563,5,1299
4180,22116,471,9,998
4181,7589,668,9,53990
4182,10603,164,5,347
4183,24037,561,1,999
4184,14350,214,1,1350
4185,13829,685,1,64000
4186,13110,106,2,499
4187,14415,111,5,3599
4188,8309,371,3,999
4189,15540,249,1,499
4190,7327,652,2,47990
4191,23497,284,1,999
4192,2823,89,6,1800
4193,384,759,1,695
4194,12365,569,1,300
4195,8522,556,1,435
4196,17198,341,10,2660
4197,2128,329,1,904
4198,23201,397,3,499
4199,898,706,4,73000
4200,20467,270,1,310
4201,553,577,4,277
4202,8357,663,3,57990
4203,20151,345,4,499
4204,8711,590,3,799
4205,961,527,3,499
4206,13666,494,1,999
4207,17720,769,1,799
4208,21651,266,1,599
4209,7241,228,2,1499
4210,12230,517,2,2567
4211,20436,226,3,460
4212,4547,12,1,399
4213,5820,498,2,670
4214,19925,591,2,549
4215,22191,525,1,418
4216,9582,206,1,599
4217,9237,480,3,310
4218,22694,198,1,799
4219,11265,222,1,699
4220,11044,255,1,199
4221,1094,362,1,385
4222,22637,352,4,899
4223,8482,590,1,799
4224,7325,637,3,73990
4225,457,679,5,80890
4226,11637,470,1,1200
4227,13402,785,1,999
4228,6816,246,1,299
4229,3960,651,1,54600
4230,11815,309,1,99
4231,13214,293,2,299
4232,892,780,1,1499
4233,22987,95,1,750
4234,3866,243,1,399
4235,20,292,3,399
4236,8603,692,1,47100
4237,7878,326,1,819
4238,6155,693,3,49089
4239,7823,55,9,599
4240,12707,6,2,999
4241,16679,127,1,850
4242,7572,140,1,32000
4243,17761,598,3,499
4244,14996,186,4,2999
4245,12838,637,3,73990
4246,19422,374,3,4999
4247,19460,376,1,799
4248,7909,686,3,71900
4249,7556,785,1,999
4250,18858,775,1,66999
4251,11591,636,2,58190
4252,4171,141,2,699
4253,21921,91,1,1299
4254,11313,412,6,400
4255,15119,574,1,615
4256,19750,266,3,599
4257,8384,644,1,57990
4258,23698,142,2,1499
4259,5626,765,2,557.65
4260,15472,659,2,62990
4261,22941,563,5,1299
4262,1981,511,2,1299
4263,12833,605,9,799
4264,21343,332,2,726
4265,15817,572,1,1075
4266,17343,583,1,1299
4267,12554,85,3,999
4268,11510,344,1,2295
4269,15547,626,2,1299
4270,22223,647,2,58400
4271,3242,146,2,799
4272,15935,262,1,399
4273,17292,291,5,575
4274,5798,103,2,999
4275,15103,662,2,54990
4276,8627,134,10,999
4277,9865,294,1,450
4278,1314,570,2,135
4279,4252,307,4,2567
4280,4318,111,3,3599
4281,11701,452,3,800
4282,15398,39,2,299
4283,17476,510,2,1650
4284,17542,482,5,3999
4285,2338,660,1,57700
4286,3249,573,2,16995
4287,6218,643,1,60990
4288,23242,240,5,450
4289,11112,416,1,1050
4290,15323,596,8,1299
4291,19269,89,3,1800
4292,2913,487,1,699
4293,9754,434,1,750
4294,18365,477,1,599
4295,14306,508,1,369
4296,6073,413,1,759
4297,16476,140,1,32000
4298,2477,284,1,999
4299,20289,404,3,198
4300,8073,246,4,299
4301,16021,59,4,999
4302,4373,617,2,799
4303,17657,205,2,1699
4304,6122,507,3,575
4305,5364,474,1,2300
4306,10273,228,1,1499
4307,19306,455,1,230
4308,12321,536,4,1999
4309,20014,240,1,450
4310,10189,570,1,135
4311,11478,111,1,3599
4312,18891,791,3,16999
4313,4279,347,1,441
4314,9726,568,1,1699
4315,19858,769,1,799
4316,18062,650,1,71990
4317,792,266,3,599
4318,2161,521,5,604
4319,4089,131,3,599
4320,23834,41,7,449
4321,20418,316,1,165
4322,8515,780,5,1499
4323,15179,32,1,349
4324,17418,514,1,1668
4325,11380,132,3,1699
4326,17245,575,2,4999
4327,11698,178,1,3299
4328,13670,130,2,140
4329,1850,413,1,759
4330,12128,309,2,99
4331,9523,465,5,199
4332,6253,397,3,499
4333,16580,506,2,440
4334,4067,614,1,1299
4335,11883,804,1,999
4336,23216,118,1,399
4337,4147,442,1,2299
4338,16112,123,9,1299
4339,16223,690,2,39500
4340,3377,474,1,2300
4341,21015,553,4,2999
4342,20302,789,1,2499
4343,20631,159,1,2099
4344,20525,647,3,58400
4345,22725,463,3,399
4346,13602,788,1,1299
4347,18855,7,1,159
4348,13376,415,3,5850
4349,19059,371,1,999
4350,9627,44,1,699
4351,6479,371,3,999
4352,6797,229,2,899
4353,19595,785,7,999
4354,16207,589,2,499
4355,9262,490,1,590
4356,18608,805,1,999
4357,16891,418,1,300
4358,17779,367,1,90
4359,6508,726,1,18999
4360,21755,473,2,1099
4361,146,161,1,899
4362,21626,65,2,1599
4363,7401,227,1,699
4364,4015,187,5,399
4365,3928,557,1,999
4366,12556,432,5,699
4367,6100,620,1,999
4368,7137,631,1,68990
4369,10066,804,4,999
4370,13111,755,4,599
4371,17883,299,1,595
4372,13680,206,1,599
4373,5838,670,3,45090
4374,16245,239,1,999
4375,3217,648,1,62250
4376,9525,594,1,140
4377,8297,396,1,169
4378,10295,267,1,599
4379,1993,605,1,799
4380,2572,307,3,2567
4381,17979,684,1,61990
4382,12594,75,1,499
4383,20515,258,5,599
4384,12053,426,1,175
4385,14654,791,4,16999
4386,7644,81,1,999
4387,15511,438,1,1499
4388,22918,35,2,849
4389,250,543,3,832
4390,5805,767,1,599
4391,15768,646,2,42900
4392,18621,470,4,1200
4393,21420,496,1,599
4394,4472,294,8,450
4395,17525,778,1,499
4396,7766,531,1,399
4397,21180,226,1,460
4398,1657,388,2,155
4399,9114,678,2,57990
4400,15686,347,1,441
4401,2494,568,1,1699
4402,837,81,1,999
4403,3035,659,1,62990
4404,13529,446,1,1598
4405,12148,492,1,2250
4406,3781,735,2,449
4407,7033,200,1,1800
4408,23715,640,1,63400
4409,16610,723,3,61400
4410,9657,672,3,41500
4411,3611,657,2,46900
4412,6168,122,1,529
4413,20310,664,4,55500
4414,23432,319,5,82
4415,13477,357,1,349
4416,7757,359,1,199
4417,2393,276,9,359
4418,7333,565,5,799
4419,12864,472,1,399
4420,10578,710,4,59700
4421,3846,452,1,800
4422,2701,434,1,750
4423,23177,555,1,5040
4424,3540,656,1,75990
4425,8713,132,5,1699
4426,11869,225,1,760
4427,5625,790,1,249
4428,1768,2,1,1699
4429,10748,560,1,1282
4430,1942,160,2,599
4431,4818,773,6,1152
4432,23257,370,1,599
4433,8519,70,3,399
4434,17308,759,3,695
4435,20364,447,1,480
4436,2882,664,2,55500
4437,12701,676,1,56990
4438,9453,752,5,1699
4439,16024,86,1,699
4440,12280,303,9,995
4441,22240,783,5,1999
4442,16413,736,1,1999
4443,6359,702,3,56990
4444,13427,761,1,500
4445,2375,250,1,110
4446,16036,663,1,57990
4447,23203,158,1,699
4448,17691,185,5,4999
4449,7366,668,3,53990
4450,18825,691,1,44500
4451,8861,601,1,699
4452,15898,573,3,16995
4453,11531,602,9,499
4454,19919,542,1,120
4455,3594,293,1,299
4456,14558,491,1,499
4457,21167,256,1,525
4458,15878,479,10,700
4459,23713,40,1,999
4460,5022,725,4,68990
4461,864,17,10,599
4462,23380,190,1,599
4463,17260,95,1,750
4464,22161,410,1,799
4465,17846,504,5,450
4466,14553,579,2,515
4467,12599,458,1,400
4468,14797,466,4,525
4469,9200,111,1,3599
4470,11628,69,1,4995
4471,22034,754,2,1499
4472,12212,322,1,199
4473,15682,767,1,599
4474,22310,133,1,605
4475,16124,706,3,73000
4476,13760,410,3,799
4477,13098,723,1,61400
4478,7625,593,2,699
4479,12544,253,1,399
4480,4878,394,4,799
4481,20922,394,1,799
4482,21160,695,1,75990
4483,8518,659,3,62990
4484,7673,407,1,449
4485,19808,233,1,840
4486,20934,331,3,300
4487,98,100,1,2399
4488,946,291,1,575
4489,329,439,3,899
4490,16608,716,3,71750
4491,9910,627,7,9999
4492,2803,65,1,1599
4493,17375,530,2,683
4494,4303,236,1,1598
4495,10087,169,1,3299
4496,3870,119,3,599
4497,14648,538,2,755
4498,3366,361,3,10590
4499,22024,464,2,265
4500,11263,296,1,440
4501,6081,416,1,1050
4502,3844,794,2,20800
4503,15469,349,2,69
4504,15869,725,2,68990
4505,21491,232,1,2299
4506,13383,376,1,799
4507,4908,319,3,82
4508,17323,250,1,110
4509,12526,103,3,999
4510,19229,579,1,515
4511,2071,751,2,499
4512,3414,428,1,249
4513,23754,468,2,599
4514,2446,784,3,999
4515,6264,647,1,58400
4516,16137,706,3,73000
4517,17603,234,1,1060
4518,8854,494,4,999
4519,6086,158,6,699
4520,18261,162,3,499
4521,3747,713,1,40900
4522,14998,679,1,80890
4523,15560,610,2,699
4524,15865,399,1,2000
4525,13022,607,1,999
4526,17775,32,2,349
4527,18571,211,1,1299
4528,284,519,1,99
4529,16313,267,4,599
4530,18115,410,1,799
4531,22789,289,2,450
4532,19088,772,3,1499
4533,8378,93,9,499
4534,16354,690,3,39500
4535,14618,133,2,605
4536,21206,459,1,499
4537,22554,329,1,904
4538,8608,743,1,399
4539,9440,299,1,595
4540,3158,19,6,399
4541,5401,378,1,171
4542,18356,331,1,300
4543,21024,164,1,347
4544,19903,660,4,57700
4545,498,360,1,1545
4546,12429,171,1,2829
4547,11972,568,4,1699
4548,19310,121,2,75
4549,10757,697,1,77990
4550,23119,63,1,798
4551,13769,459,2,499
4552,1206,486,1,359
4553,2896,692,1,47100
4554,7050,33,8,1290
4555,1632,352,1,899
4556,14804,432,1,699
4557,2192,545,1,199
4558,23008,598,2,499
4559,14167,175,1,24999
4560,10526,472,1,399
4561,6260,287,2,199
4562,21667,719,4,35990
4563,13815,421,4,499
4564,10818,120,1,1199
4565,10071,324,4,399
4566,23972,760,3,249
4567,8232,27,1,219
4568,15804,244,4,399
4569,3767,459,2,499
4570,3120,165,1,999
4571,20646,612,1,889
4572,5573,258,4,599
4573,16689,317,1,316
4574,22516,537,1,1550
4575,21099,484,2,3230
4576,11090,417,1,399
4577,17676,430,1,239
4578,3612,553,1,2999
