order_id,order_date,customer_id,seller_id,order_status
7721,03-17-2017,427,62,Completed
7722,03-17-2017,224,26,Completed
7723,03-17-2017,818,35,Completed
7724,03-17-2017,3,51,Returned
7725,03-17-2017,527,2,Returned
7726,03-17-2017,665,45,Returned
7727,03-17-2017,204,64,Completed
7728,03-17-2017,104,50,Completed
7729,03-17-2017,312,39,Cancelled
7730,03-16-2017,252,21,Completed
7731,03-16-2017,359,70,Returned
7732,03-16-2017,670,52,Returned
7733,03-16-2017,117,4,Completed
7734,03-16-2017,225,39,Cancelled
7735,03-16-2017,214,82,Cancelled
7736,03-16-2017,753,9,Completed
7737,03-16-2017,570,21,Completed
7738,03-16-2017,473,70,Completed
7739,03-16-2017,319,21,Completed
7740,03-16-2017,554,45,Completed
7741,03-16-2017,916,43,Completed
7742,03-16-2017,211,61,Returned
7743,03-16-2017,783,69,Completed
7744,03-16-2017,483,64,Returned
7745,03-16-2017,719,79,Completed
7746,03-16-2017,834,34,Cancelled
7747,03-16-2017,754,5,Cancelled
7748,03-16-2017,567,47,Completed
7749,03-16-2017,98,27,Completed
7750,03-16-2017,389,45,Returned
7751,03-16-2017,7,67,Returned
7752,03-16-2017,626,82,Completed
7753,03-16-2017,541,55,Completed
7754,03-16-2017,583,14,Cancelled
7755,03-16-2017,66,83,Cancelled
7756,03-16-2017,800,5,Completed
7757,03-16-2017,662,18,Returned
7758,03-16-2017,296,9,Completed
7759,03-15-2017,737,65,Returned
7760,03-15-2017,38,33,Completed
7761,03-15-2017,110,41,Cancelled
7762,03-15-2017,594,10,Completed
7763,03-15-2017,904,22,Completed
7764,03-15-2017,115,32,Returned
7765,03-15-2017,493,68,Cancelled
7766,03-15-2017,340,61,Completed
7767,03-15-2017,369,79,Cancelled
7768,03-15-2017,303,83,Returned
7769,03-15-2017,495,67,Completed
7770,03-15-2017,17,44,Cancelled
7771,03-15-2017,439,2,Completed
7772,03-15-2017,121,16,Returned
7773,03-15-2017,698,2,Completed
7774,03-15-2017,880,61,Completed
7775,03-15-2017,327,30,Cancelled
7776,03-15-2017,295,60,Completed
7777,03-15-2017,373,36,Completed
7778,03-15-2017,375,27,Cancelled
7779,03-15-2017,429,32,Completed
7780,03-15-2017,904,30,Completed
7781,03-15-2017,763,52,Cancelled
7782,03-15-2017,192,2,Completed
7783,03-15-2017,522,41,Completed
7784,03-15-2017,112,21,Completed
7785,03-15-2017,826,75,Cancelled
7786,03-15-2017,235,14,Completed
7787,03-15-2017,217,4,Cancelled
7788,03-15-2017,831,4,Completed
7789,03-15-2017,892,29,Completed
7790,03-15-2017,183,17,Returned
7791,03-15-2017,910,55,Returned
7792,03-15-2017,521,49,Completed
7793,03-15-2017,309,71,Completed
7794,03-15-2017,429,16,Completed
7795,03-15-2017,642,45,Completed
7796,03-15-2017,559,31,Cancelled
7797,03-15-2017,711,28,Completed
7798,03-15-2017,633,66,Completed
7799,03-15-2017,503,63,Completed
7800,03-15-2017,50,81,Returned
7801,03-15-2017,147,6,Returned
7802,03-15-2017,69,51,Completed
7803,03-15-2017,655,29,Cancelled
7804,03-15-2017,879,81,Returned
7805,03-15-2017,322,11,Completed
7806,03-15-2017,748,77,Cancelled
7807,03-15-2017,199,27,Cancelled
7808,03-15-2017,539,75,Completed
7809,03-15-2017,613,72,Cancelled
7810,03-15-2017,422,44,Completed
7811,03-15-2017,100,15,Completed
7812,03-15-2017,142,13,Completed
7813,03-15-2017,307,41,Cancelled
7814,03-13-2017,568,21,Returned
7815,03-13-2017,591,62,Completed
7816,03-13-2017,16,14,Cancelled
7817,03-13-2017,41,10,Cancelled
7818,03-13-2017,638,12,Completed
7819,03-13-2017,266,37,Returned
7820,03-13-2017,607,59,Cancelled
7821,03-13-2017,364,82,Completed
7822,03-15-2017,782,24,Completed
7823,03-15-2017,641,83,Returned
7824,03-15-2017,676,61,Cancelled
7825,03-15-2017,100,83,Completed
7826,03-15-2017,530,3,Returned
7827,03-15-2017,300,62,Returned
7828,03-15-2017,605,5,Returned
7829,03-15-2017,13,22,Returned
7830,03-13-2017,101,15,Cancelled
7831,03-12-2017,261,24,Cancelled
7832,03-12-2017,295,72,Returned
7833,03-12-2017,598,45,Completed
7834,03-12-2017,574,77,Completed
7835,03-12-2017,831,31,Completed
7836,03-12-2017,479,57,Cancelled
7837,03-12-2017,260,19,Returned
7838,03-12-2017,405,26,Returned
7839,03-11-2017,63,73,Completed
7840,03-11-2017,249,9,Returned
7841,03-11-2017,802,67,Completed
7842,03-11-2017,880,85,Cancelled
7843,03-11-2017,195,66,Returned
7844,03-11-2017,317,39,Completed
7845,03-11-2017,213,44,Completed
7846,03-10-2017,284,21,Completed
7847,03-10-2017,97,78,Completed
7848,03-10-2017,556,57,Completed
7849,03-10-2017,910,33,Cancelled
7850,03-10-2017,188,9,Cancelled
7851,03-10-2017,655,47,Completed
7852,03-10-2017,696,26,Completed
7853,03-10-2017,163,7,Completed
7854,03-11-2017,465,8,Completed
7855,03-11-2017,820,23,Completed
7856,03-11-2017,309,5,Completed
7857,03-11-2017,645,60,Completed
7858,03-11-2017,462,51,Returned
7859,03-11-2017,756,58,Completed
7860,03-11-2017,866,7,Returned
7861,03-11-2017,343,64,Completed
7862,03-10-2017,686,13,Completed
7863,03-10-2017,639,46,Completed
7864,03-10-2017,564,45,Returned
7865,03-10-2017,848,14,Returned
7866,03-10-2017,906,2,Cancelled
7867,03-10-2017,535,18,Completed
7868,03-10-2017,431,81,Completed
7869,03-10-2017,47,28,Returned
7870,03-10-2017,367,24,Completed
7871,03-10-2017,686,19,Completed
7872,03-10-2017,867,77,Completed
7873,03-10-2017,413,75,Completed
7874,03-10-2017,535,77,Completed
7875,03-10-2017,816,9,Returned
7876,03-04-2017,359,57,Cancelled
7877,03-04-2017,428,85,Returned
7878,03-04-2017,159,28,Returned
7879,03-07-2017,64,45,Completed
7880,03-07-2017,856,67,Completed
7881,03-05-2017,197,80,Completed
7882,03-05-2017,887,20,Completed
7883,03-05-2017,168,3,Completed
7884,03-05-2017,517,71,Completed
7885,03-05-2017,310,25,Completed
7886,03-04-2017,841,84,Completed
7887,03-04-2017,591,6,Cancelled
7888,03-04-2017,763,1,Returned
7889,03-04-2017,29,22,Completed
7890,03-04-2017,507,9,Completed
7891,03-04-2017,76,63,Returned
7892,03-03-2017,264,52,Completed
7893,03-03-2017,670,67,Returned
7894,03-03-2017,747,25,Completed
7895,03-03-2017,80,34,Returned
7896,03-03-2017,394,75,Completed
7897,03-03-2017,324,1,Completed
7898,03-03-2017,550,16,Completed
7899,03-03-2017,197,63,Completed
7900,03-03-2017,601,33,Completed
7901,03-03-2017,216,62,Completed
7902,03-03-2017,902,78,Cancelled
7903,03-03-2017,697,25,Completed
7904,03-01-2017,749,55,Cancelled
7905,03-01-2017,724,31,Completed
7906,03-01-2017,612,80,Completed
7907,03-01-2017,478,45,Completed
7908,02-26-2017,19,67,Returned
7909,02-26-2017,454,39,Cancelled
7910,02-25-2017,442,40,Completed
7911,02-25-2017,159,43,Returned
7912,02-25-2017,897,78,Returned
7913,02-25-2017,732,10,Completed
7914,02-24-2017,637,59,Completed
7915,02-24-2017,300,2,Completed
7916,02-24-2017,40,84,Completed
7917,02-24-2017,407,53,Completed
7918,02-24-2017,263,26,Cancelled
7919,02-24-2017,55,71,Returned
7920,02-24-2017,722,67,Returned
7921,02-24-2017,144,16,Completed
7922,02-24-2017,290,27,Cancelled
7923,02-24-2017,805,56,Completed
7924,02-24-2017,10,79,Completed
7925,02-24-2017,778,65,Completed
7926,02-22-2017,423,29,Completed
7927,02-20-2017,216,16,Completed
7928,02-20-2017,520,83,Completed
7929,02-20-2017,91,19,Returned
7930,02-20-2017,257,76,Returned
7931,02-19-2017,733,68,Completed
7932,02-19-2017,105,9,Completed
7933,02-19-2017,516,37,Cancelled
7934,02-19-2017,420,42,Returned
7935,02-19-2017,454,30,Completed
7936,02-18-2017,596,68,Returned
7937,02-18-2017,653,82,Cancelled
7938,02-18-2017,246,49,Returned
7939,02-18-2017,274,6,Completed
7940,02-18-2017,807,58,Returned
7941,02-17-2017,192,80,Cancelled
7942,02-17-2017,348,47,Completed
7943,02-17-2017,402,1,Completed
7944,02-17-2017,532,12,Completed
7945,02-17-2017,44,70,Cancelled
7946,02-17-2017,384,18,Completed
7947,02-17-2017,64,12,Cancelled
7948,02-18-2017,614,40,Completed
7949,02-18-2017,179,21,Completed
7950,02-18-2017,19,44,Returned
7951,02-17-2017,302,39,Completed
7952,02-17-2017,7,66,Completed
7953,02-17-2017,155,12,Completed
7954,02-17-2017,94,33,Completed
7955,02-17-2017,134,47,Completed
7956,02-17-2017,247,79,Completed
7957,02-17-2017,87,8,Completed
7958,02-17-2017,149,36,Completed
7959,02-17-2017,117,45,Completed
7960,02-16-2017,567,4,Completed
7961,02-16-2017,473,26,Returned
7962,02-16-2017,643,43,Completed
7963,02-16-2017,446,19,Completed
7964,02-16-2017,513,44,Returned
7965,02-16-2017,369,50,Completed
7966,02-15-2017,10,84,Returned
7967,02-15-2017,711,31,Completed
7968,02-15-2017,76,42,Cancelled
7969,02-15-2017,487,11,Completed
7970,02-15-2017,63,14,Cancelled
7971,02-15-2017,306,69,Returned
7972,02-14-2017,275,43,Completed
7973,02-14-2017,636,79,Completed
7974,02-14-2017,681,53,Completed
7975,02-14-2017,699,67,Returned
7976,02-14-2017,252,7,Completed
7977,02-13-2017,749,41,Completed
7978,02-13-2017,86,60,Completed
7979,02-13-2017,785,19,Cancelled
7980,02-13-2017,324,67,Completed
7981,02-13-2017,287,66,Completed
7982,02-13-2017,617,68,Completed
7983,02-13-2017,872,46,Completed
7984,02-13-2017,843,17,Completed
7985,02-13-2017,444,32,Returned
7986,02-13-2017,99,60,Completed
7987,02-13-2017,271,81,Returned
7988,02-13-2017,642,65,Cancelled
7989,02-13-2017,636,73,Completed
7990,02-13-2017,314,25,Completed
7991,02-13-2017,892,1,Completed
7992,02-13-2017,854,18,Completed
7993,02-13-2017,179,27,Completed
7994,02-13-2017,856,53,Completed
7995,02-13-2017,417,51,Completed
7996,02-13-2017,18,32,Completed
7997,02-13-2017,620,33,Completed
7998,02-12-2017,226,38,Returned
7999,02-08-2017,43,1,Completed
8000,02-08-2017,485,44,Completed
8001,02-08-2017,294,49,Completed
8002,02-08-2017,170,85,Returned
8003,02-07-2017,365,33,Completed
8004,02-07-2017,453,29,Completed
8005,02-06-2017,33,12,Completed
8006,02-06-2017,439,18,Completed
8007,02-06-2017,906,64,Completed
8008,02-06-2017,44,5,Completed
8009,02-06-2017,494,82,Completed
8010,02-06-2017,586,7,Completed
8011,02-06-2017,350,41,Completed
8012,02-06-2017,749,9,Cancelled
8013,02-06-2017,110,42,Completed
8014,02-06-2017,276,69,Returned
8015,02-06-2017,316,52,Completed
8016,02-06-2017,272,71,Cancelled
8017,02-06-2017,392,55,Cancelled
8018,02-05-2017,788,45,Completed
8019,02-05-2017,651,17,Returned
8020,02-05-2017,722,66,Completed
8021,02-05-2017,784,59,Completed
8022,02-05-2017,538,36,Returned
8023,02-05-2017,640,50,Completed
8024,02-05-2017,6,13,Returned
8025,02-05-2017,122,33,Cancelled
8026,02-05-2017,787,62,Returned
8027,02-04-2017,574,70,Completed
8028,02-04-2017,231,70,Cancelled
8029,02-04-2017,114,19,Cancelled
8030,02-04-2017,826,74,Completed
8031,02-04-2017,91,44,Cancelled
8032,02-04-2017,819,31,Cancelled
8033,02-04-2017,834,63,Cancelled
8034,02-04-2017,377,84,Cancelled
8035,02-04-2017,554,43,Returned
8036,02-04-2017,37,43,Completed
8037,02-04-2017,204,33,Returned
8038,02-04-2017,503,44,Completed
8039,02-04-2017,309,21,Completed
8040,02-04-2017,732,74,Completed
8041,02-04-2017,426,6,Completed
8042,02-04-2017,730,24,Returned
8043,02-04-2017,848,63,Completed
8044,02-04-2017,470,34,Completed
8045,02-04-2017,393,81,Cancelled
8046,02-04-2017,868,73,Completed
8047,02-04-2017,533,11,Completed
8048,02-04-2017,398,1,Completed
8049,02-04-2017,559,48,Completed
8050,02-04-2017,507,28,Returned
8051,02-04-2017,662,69,Cancelled
8052,02-04-2017,129,56,Completed
8053,02-04-2017,714,64,Returned
8054,02-04-2017,94,60,Cancelled
8055,02-04-2017,8,59,Completed
8056,02-04-2017,148,35,Completed
8057,02-04-2017,449,30,Completed
8058,02-04-2017,370,73,Returned
8059,02-04-2017,407,74,Completed
8060,02-04-2017,524,49,Completed
8061,02-04-2017,391,2,Completed
8062,02-04-2017,765,39,Returned
8063,02-04-2017,107,46,Completed
8064,02-04-2017,527,46,Completed
8065,02-03-2017,203,16,Completed
8066,02-03-2017,886,15,Cancelled
8067,02-03-2017,877,14,Completed
8068,02-03-2017,813,18,Cancelled
8069,02-03-2017,870,33,Completed
8070,02-03-2017,368,68,Completed
8071,02-03-2017,731,54,Cancelled
8072,02-03-2017,620,77,Completed
8073,02-04-2017,870,81,Completed
8074,02-04-2017,883,11,Returned
8075,02-04-2017,320,54,Cancelled
8076,02-04-2017,195,76,Completed
8077,02-04-2017,191,12,Completed
8078,02-04-2017,80,13,Completed
8079,02-04-2017,144,12,Completed
8080,02-04-2017,870,18,Completed
8081,02-03-2017,364,59,Cancelled
8082,02-03-2017,200,76,Returned
8083,02-03-2017,868,33,Returned
8084,02-03-2017,510,58,Completed
8085,02-03-2017,615,23,Completed
8086,02-03-2017,241,53,Returned
8087,02-03-2017,895,53,Completed
8088,02-03-2017,791,5,Completed
8089,01-17-2017,298,23,Completed
8090,01-16-2017,828,53,Cancelled
8091,01-16-2017,578,17,Completed
8092,01-16-2017,846,52,Completed
8093,01-16-2017,608,12,Completed
8094,01-16-2017,361,52,Cancelled
8095,01-16-2017,91,28,Completed
8096,01-16-2017,300,35,Completed
8097,01-16-2017,655,25,Completed
8098,01-16-2017,466,68,Completed
8099,01-16-2017,649,40,Returned
8100,01-16-2017,572,34,Completed
8101,01-16-2017,42,65,Returned
8102,01-16-2017,819,80,Completed
8103,01-16-2017,453,55,Completed
8104,01-16-2017,248,33,Completed
8105,01-16-2017,440,29,Completed
8106,01-16-2017,685,68,Cancelled
8107,01-16-2017,909,11,Completed
8108,01-16-2017,314,11,Completed
8109,01-16-2017,177,69,Completed
8110,01-16-2017,816,81,Completed
8111,01-16-2017,495,84,Completed
8112,01-16-2017,356,62,Completed
8113,01-16-2017,604,60,Returned
8114,01-16-2017,770,53,Completed
8115,01-16-2017,226,52,Returned
8116,01-16-2017,291,21,Returned
8117,01-16-2017,678,4,Completed
8118,01-16-2017,605,73,Cancelled
8119,01-16-2017,344,65,Returned
8120,01-16-2017,339,54,Returned
8121,01-16-2017,359,66,Completed
8122,01-16-2017,577,24,Completed
8123,01-16-2017,527,30,Completed
8124,01-16-2017,876,39,Completed
8125,01-16-2017,216,31,Completed
8126,01-16-2017,589,24,Completed
8127,01-16-2017,316,77,Completed
8128,01-16-2017,784,37,Completed
8129,01-16-2017,458,62,Completed
8130,01-16-2017,859,27,Completed
8131,01-16-2017,390,47,Returned
8132,01-16-2017,381,15,Completed
8133,01-16-2017,147,64,Completed
8134,01-16-2017,109,39,Returned
8135,01-16-2017,872,8,Cancelled
8136,01-16-2017,716,74,Completed
8137,01-16-2017,326,30,Returned
8138,01-16-2017,299,69,Returned
8139,01-16-2017,771,14,Cancelled
8140,01-16-2017,661,72,Returned
8141,01-16-2017,862,74,Cancelled
8142,01-16-2017,443,23,Completed
8143,01-16-2017,727,22,Returned
8144,01-16-2017,866,74,Completed
8145,01-16-2017,733,55,Cancelled
8146,01-16-2017,763,49,Returned
8147,01-16-2017,59,13,Completed
8148,01-16-2017,260,73,Returned
8149,01-16-2017,242,83,Completed
8150,01-16-2017,753,34,Cancelled
8151,01-16-2017,50,42,Completed
8152,01-16-2017,315,53,Completed
8153,01-16-2017,892,62,Completed
8154,01-16-2017,377,50,Completed
8155,01-16-2017,116,9,Completed
8156,01-16-2017,447,84,Completed
8157,01-16-2017,563,17,Completed
8158,01-16-2017,731,55,Returned
8159,01-16-2017,508,44,Completed
8160,01-16-2017,197,42,Completed
8161,01-16-2017,643,79,Returned
8162,01-16-2017,774,51,Completed
8163,01-16-2017,39,15,Returned
8164,01-16-2017,329,34,Completed
8165,01-16-2017,458,73,Completed
8166,01-16-2017,357,36,Returned
8167,01-16-2017,523,66,Completed
8168,01-16-2017,34,46,Cancelled
8169,01-16-2017,499,71,Completed
8170,01-16-2017,351,15,Returned
8171,01-16-2017,619,70,Returned
8172,01-16-2017,363,18,Completed
8173,01-16-2017,96,52,Completed
8174,01-16-2017,304,10,Completed
8175,01-16-2017,593,77,Completed
8176,01-16-2017,477,25,Completed
8177,01-16-2017,847,80,Completed
8178,01-16-2017,104,18,Returned
8179,01-16-2017,432,84,Completed
8180,01-16-2017,417,31,Cancelled
8181,01-16-2017,560,68,Returned
8182,01-16-2017,155,53,Cancelled
8183,01-16-2017,807,63,Completed
8184,01-16-2017,622,81,Completed
8185,01-16-2017,41,24,Cancelled
8186,01-16-2017,880,32,Returned
8187,01-16-2017,16,11,Cancelled
8188,01-16-2017,735,57,Cancelled
8189,01-16-2017,505,28,Completed
8190,01-16-2017,9,37,Completed
8191,01-16-2017,726,28,Completed
8192,01-16-2017,571,84,Returned
8193,01-16-2017,262,8,Returned
8194,01-16-2017,504,53,Completed
8195,01-16-2017,346,6,Completed
8196,01-16-2017,133,31,Completed
8197,01-16-2017,451,55,Completed
8198,01-16-2017,371,12,Completed
8199,01-16-2017,413,81,Completed
8200,01-16-2017,709,15,Completed
8201,01-16-2017,612,14,Cancelled
8202,01-16-2017,433,36,Cancelled
8203,01-16-2017,905,77,Returned
8204,01-16-2017,508,74,Completed
8205,01-16-2017,730,61,Completed
8206,01-16-2017,302,11,Completed
8207,01-16-2017,730,80,Completed
8208,01-16-2017,756,23,Cancelled
8209,01-16-2017,892,71,Cancelled
8210,01-16-2017,517,70,Completed
8211,01-16-2017,197,61,Returned
8212,01-16-2017,866,34,Completed
8213,01-16-2017,856,40,Cancelled
8214,01-16-2017,590,10,Completed
8215,01-16-2017,711,24,Completed
8216,01-16-2017,342,59,Completed
8217,01-16-2017,170,73,Completed
8218,01-16-2017,293,69,Completed
8219,01-16-2017,292,21,Returned
8220,01-16-2017,531,61,Returned
8221,01-16-2017,567,60,Cancelled
8222,01-16-2017,687,56,Completed
8223,01-16-2017,630,7,Completed
8224,01-16-2017,658,10,Completed
8225,01-16-2017,802,84,Completed
8226,01-16-2017,110,63,Completed
8227,01-16-2017,811,25,Returned
8228,01-16-2017,438,37,Completed
8229,01-16-2017,138,49,Returned
8230,01-16-2017,474,77,Returned
8231,01-16-2017,8,45,Completed
8232,01-16-2017,794,17,Cancelled
8233,01-16-2017,182,23,Completed
8234,01-16-2017,487,80,Completed
8235,01-16-2017,298,69,Completed
8236,01-16-2017,799,62,Cancelled
8237,01-16-2017,490,26,Completed
8238,01-16-2017,637,8,Cancelled
8239,01-16-2017,799,50,Returned
8240,01-16-2017,862,71,Completed
8241,01-16-2017,572,54,Completed
8242,01-16-2017,537,46,Cancelled
8243,01-16-2017,405,34,Returned
8244,01-16-2017,686,10,Completed
8245,01-16-2017,111,83,Cancelled
8246,01-15-2017,871,81,Completed
8247,01-15-2017,852,37,Completed
8248,01-15-2017,723,36,Returned
8249,01-16-2017,831,23,Returned
8250,01-16-2017,868,17,Completed
8251,01-16-2017,58,60,Completed
8252,01-16-2017,468,76,Completed
8253,01-16-2017,22,46,Returned
8254,01-16-2017,570,1,Returned
8255,01-16-2017,222,47,Completed
8256,01-16-2017,508,53,Cancelled
8257,01-15-2017,88,52,Completed
8258,01-15-2017,453,67,Completed
8259,01-15-2017,82,75,Completed
8260,01-15-2017,416,43,Completed
8261,01-15-2017,581,52,Completed
8262,01-15-2017,97,8,Completed
8263,01-15-2017,583,16,Completed
8264,01-14-2017,715,19,Completed
8265,01-14-2017,609,18,Returned
8266,01-14-2017,901,53,Cancelled
8267,01-14-2017,396,22,Completed
8268,01-14-2017,749,35,Completed
8269,01-14-2017,424,32,Completed
8270,01-14-2017,144,3,Cancelled
8271,01-14-2017,494,81,Returned
8272,01-13-2017,836,82,Returned
8273,01-13-2017,896,19,Returned
8274,01-13-2017,755,53,Completed
8275,01-13-2017,728,37,Completed
8276,01-13-2017,615,36,Returned
8277,01-13-2017,275,85,Completed
8278,01-13-2017,902,20,Completed
8279,01-13-2017,449,23,Completed
8280,01-13-2017,285,61,Completed
8281,01-12-2017,51,27,Returned
8282,01-12-2017,732,54,Completed
8283,01-12-2017,23,4,Completed
8284,01-12-2017,674,60,Returned
8285,01-12-2017,859,35,Returned
8286,01-11-2017,724,12,Completed
8287,01-11-2017,887,24,Cancelled
8288,01-11-2017,49,12,Returned
8289,01-11-2017,644,85,Completed
8290,01-11-2017,273,15,Completed
8291,01-11-2017,799,41,Completed
8292,01-11-2017,690,19,Completed
8293,01-11-2017,88,20,Completed
8294,01-11-2017,448,49,Completed
8295,01-11-2017,453,3,Returned
8296,01-11-2017,667,40,Returned
8297,01-10-2017,770,52,Completed
8298,01-10-2017,266,4,Completed
8299,01-10-2017,394,58,Returned
8300,01-10-2017,367,40,Cancelled
8301,01-09-2017,724,73,Completed
8302,01-09-2017,853,32,Completed
8303,01-09-2017,145,37,Completed
8304,01-09-2017,389,71,Completed
8305,01-10-2017,525,63,Returned
8306,01-10-2017,415,67,Completed
8307,01-10-2017,885,9,Completed
8308,01-10-2017,311,56,Completed
8309,01-10-2017,311,13,Cancelled
8310,01-10-2017,199,62,Completed
8311,01-10-2017,714,24,Completed
8312,01-10-2017,666,7,Returned
8313,01-09-2017,273,50,Completed
8314,01-09-2017,629,31,Completed
8315,01-09-2017,887,44,Completed
8316,01-09-2017,11,65,Completed
8317,01-09-2017,608,71,Completed
8318,01-09-2017,288,62,Returned
8319,01-09-2017,507,61,Cancelled
8320,01-09-2017,650,13,Returned
8321,01-09-2017,347,76,Returned
8322,01-09-2017,128,3,Completed
8323,01-09-2017,458,61,Completed
8324,01-09-2017,66,82,Completed
8325,01-09-2017,287,23,Completed
8326,01-09-2017,40,57,Completed
8327,01-09-2017,497,57,Completed
8328,01-09-2017,176,75,Cancelled
8329,01-09-2017,716,17,Completed
8330,01-09-2017,853,57,Completed
8331,01-09-2017,754,13,Returned
8332,01-09-2017,727,15,Completed
8333,01-09-2017,383,16,Completed
8334,01-09-2017,851,23,Returned
8335,01-09-2017,862,45,Returned
8336,01-09-2017,551,26,Completed
8337,01-09-2017,375,82,Completed
8338,01-09-2017,186,34,Returned
8339,01-09-2017,570,46,Cancelled
8340,01-09-2017,478,64,Returned
8341,01-09-2017,841,35,Completed
8342,01-09-2017,726,35,Completed
8343,01-08-2017,66,65,Cancelled
8344,01-08-2017,457,17,Completed
8345,01-08-2017,371,62,Completed
8346,01-08-2017,232,46,Completed
8347,01-08-2017,252,80,Completed
8348,01-08-2017,661,73,Completed
8349,01-08-2017,340,34,Completed
8350,01-08-2017,361,44,Completed
8351,01-08-2017,798,13,Completed
8352,01-08-2017,237,37,Completed
8353,01-08-2017,220,54,Returned
8354,01-08-2017,555,53,Completed
8355,01-08-2017,238,29,Completed
8356,01-08-2017,350,46,Cancelled
8357,01-08-2017,893,8,Completed
8358,01-08-2017,206,82,Completed
8359,01-08-2017,452,69,Completed
8360,01-08-2017,399,12,Returned
8361,01-08-2017,331,19,Returned
8362,01-07-2017,426,18,Returned
8363,01-07-2017,299,16,Returned
8364,01-07-2017,435,65,Completed
8365,01-07-2017,739,12,Returned
8366,01-07-2017,376,45,Completed
8367,01-07-2017,736,45,Returned
8368,01-07-2017,579,33,Completed
8369,01-07-2017,386,3,Completed
8370,01-07-2017,146,21,Returned
8371,01-07-2017,230,28,Completed
8372,01-07-2017,564,44,Completed
8373,01-07-2017,537,76,Returned
8374,01-07-2017,10,82,Completed
8375,01-07-2017,240,77,Returned
8376,01-07-2017,518,65,Completed
8377,01-07-2017,529,45,Completed
8378,01-07-2017,883,3,Completed
8379,01-07-2017,886,38,Completed
8380,01-07-2017,340,49,Completed
8381,01-07-2017,642,53,Cancelled
8382,01-07-2017,164,37,Returned
8383,01-07-2017,282,58,Completed
8384,01-07-2017,363,35,Completed
8385,01-07-2017,227,39,Completed
8386,01-07-2017,535,7,Returned
8387,01-07-2017,175,71,Completed
8388,01-07-2017,272,29,Cancelled
8389,01-07-2017,539,79,Completed
8390,01-07-2017,707,5,Completed
8391,01-07-2017,354,67,Completed
8392,01-07-2017,647,12,Returned
8393,01-07-2017,667,27,Completed
8394,01-07-2017,439,16,Returned
8395,01-07-2017,581,10,Returned
8396,01-07-2017,236,83,Completed
8397,01-07-2017,781,61,Cancelled
8398,01-07-2017,383,29,Completed
8399,01-07-2017,95,55,Completed
8400,01-07-2017,865,74,Returned
8401,01-07-2017,329,38,Completed
8402,01-07-2017,525,76,Completed
8403,01-07-2017,366,42,Completed
8404,01-07-2017,209,28,Completed
8405,01-07-2017,258,17,Returned
8406,01-07-2017,852,60,Returned
8407,01-07-2017,621,85,Completed
8408,01-07-2017,598,16,Completed
8409,01-07-2017,178,27,Completed
8410,01-07-2017,427,11,Completed
8411,01-07-2017,741,77,Completed
8412,01-07-2017,328,84,Returned
8413,01-07-2017,311,6,Completed
8414,01-07-2017,329,16,Returned
8415,01-07-2017,753,54,Completed
8416,01-07-2017,758,37,Completed
8417,01-07-2017,837,34,Completed
8418,01-07-2017,679,46,Completed
8419,01-07-2017,262,4,Completed
8420,01-07-2017,129,39,Returned
8421,01-07-2017,53,49,Returned
8422,01-07-2017,121,71,Completed
8423,01-07-2017,639,78,Completed
8424,01-07-2017,340,59,Returned
8425,01-07-2017,31,21,Completed
8426,01-07-2017,23,61,Returned
8427,01-07-2017,878,76,Completed
8428,01-07-2017,636,10,Completed
8429,01-07-2017,121,54,Cancelled
8430,01-07-2017,4,80,Completed
8431,01-07-2017,840,78,Returned
8432,01-07-2017,511,4,Cancelled
8433,01-07-2017,184,48,Completed
8434,01-07-2017,827,71,Completed
8435,01-07-2017,526,18,Completed
8436,01-07-2017,910,64,Completed
8437,01-07-2017,35,79,Returned
8438,01-07-2017,395,27,Completed
8439,01-07-2017,485,66,Completed
8440,01-07-2017,193,31,Completed
8441,01-07-2017,732,82,Returned
8442,01-07-2017,604,73,Returned
8443,01-07-2017,20,19,Returned
8444,01-06-2017,520,67,Completed
8445,01-06-2017,524,50,Completed
8446,01-06-2017,526,2,Returned
8447,01-06-2017,351,3,Completed
8448,01-06-2017,723,63,Cancelled
8449,01-06-2017,712,4,Returned
8450,01-06-2017,679,30,Completed
8451,01-06-2017,641,27,Cancelled
8452,01-06-2017,7,44,Returned
8453,01-06-2017,684,3,Cancelled
8454,01-06-2017,182,29,Completed
8455,01-06-2017,776,21,Returned
8456,01-06-2017,261,37,Completed
8457,01-06-2017,496,80,Returned
8458,01-06-2017,745,18,Completed
8459,01-06-2017,349,2,Completed
8460,01-06-2017,889,80,Returned
8461,01-06-2017,109,60,Completed
8462,01-06-2017,187,3,Completed
8463,01-06-2017,339,32,Completed
8464,01-06-2017,505,20,Completed
8465,01-06-2017,150,62,Completed
8466,01-06-2017,90,77,Completed
8467,01-06-2017,515,38,Completed
8468,01-06-2017,832,3,Returned
8469,01-06-2017,570,43,Completed
8470,01-06-2017,332,63,Completed
8471,01-06-2017,800,69,Completed
8472,01-06-2017,123,84,Returned
8473,01-06-2017,391,35,Completed
8474,01-06-2017,880,66,Completed
8475,01-06-2017,225,2,Completed
8476,01-06-2017,606,65,Completed
8477,01-06-2017,657,11,Returned
8478,01-06-2017,779,6,Cancelled
8479,01-06-2017,756,45,Cancelled
8480,01-06-2017,367,6,Returned
8481,01-06-2017,463,50,Completed
8482,01-06-2017,321,63,Returned
8483,01-06-2017,336,36,Completed
